日期,管制站,入境 / 出境,香港居民,内地访客,其他访客,总计
2024-09-25,港澳客轮码头,入境,4355,764,1840,6959
2024-09-25,港澳客轮码头,出境,4234,1067,2184,7485
2024-09-26,机场,入境,23127,7416,13542,44085
2024-09-26,机场,出境,31206,10466,15241,56913
2024-09-26,高铁西九龙,入境,13486,12366,1656,27508
2024-09-26,高铁西九龙,出境,13886,11518,959,26363
2024-09-26,罗湖,入境,66382,10446,723,77551
2024-09-26,罗湖,出境,65900,11988,655,78543
2024-09-26,落马洲支线,入境,52491,11789,428,64708
2024-09-26,落马洲支线,出境,54341,11897,321,66559
2024-09-26,香园围,入境,28279,6373,193,34845
2024-09-26,香园围,出境,29114,3982,231,33327
2024-09-26,港珠澳大桥,入境,18000,3743,3049,24792
2024-09-26,港珠澳大桥,出境,19660,10752,2831,33243
2024-09-26,落马洲,入境,10323,2811,614,13748
2024-09-26,落马洲,出境,8965,2686,325,11976
2024-09-26,文锦渡,入境,2051,420,12,2483
2024-09-26,文锦渡,出境,2092,346,8,2446
2024-09-26,沙头角,入境,0,0,0,0
2024-09-26,沙头角,出境,0,0,0,0
2024-09-26,深圳湾,入境,29252,10764,1352,41368
2024-09-26,深圳湾,出境,29017,8928,836,38781
2024-09-26,中国客运码头,入境,439,363,76,878
2024-09-26,中国客运码头,出境,415,300,42,757
2024-09-26,港口管制,入境,0,0,37,37
2024-09-26,港口管制,出境,43,0,30,73
2024-09-26,启德邮轮码头,入境,0,0,0,0
2024-09-26,启德邮轮码头,出境,0,0,0,0
2024-09-26,港澳客轮码头,入境,4760,732,1911,7403
2024-09-26,港澳客轮码头,出境,5053,1213,2091,8357
2024-09-27,机场,入境,27202,8302,15031,50535
2024-09-27,机场,出境,39710,14256,14877,68843
2024-09-27,高铁西九龙,入境,14279,13190,1785,29254
2024-09-27,高铁西九龙,出境,23699,11992,914,36605
2024-09-27,罗湖,入境,67471,11082,812,79365
2024-09-27,罗湖,出境,81183,12965,752,94900
2024-09-27,落马洲支线,入境,54074,13062,460,67596
2024-09-27,落马洲支线,出境,68461,12938,333,81732
2024-09-27,香园围,入境,28591,5163,269,34023
2024-09-27,香园围,出境,33014,3751,291,37056
2024-09-27,港珠澳大桥,入境,19554,3790,3710,27054
2024-09-27,港珠澳大桥,出境,29662,6867,2873,39402
2024-09-27,落马洲,入境,11058,3735,809,15602
2024-09-27,落马洲,出境,11923,2801,264,14988
2024-09-27,文锦渡,入境,2068,472,12,2552
2024-09-27,文锦渡,出境,2433,404,6,2843
2024-09-27,沙头角,入境,0,0,0,0
2024-09-27,沙头角,出境,0,0,0,0
2024-09-27,深圳湾,入境,31530,12982,2010,46522
2024-09-27,深圳湾,出境,40340,9844,813,50997
2024-09-27,中国客运码头,入境,491,377,74,942
2024-09-27,中国客运码头,出境,858,390,51,1299
2024-09-27,港口管制,入境,4,0,53,57
2024-09-27,港口管制,出境,4,0,25,29
2024-09-27,启德邮轮码头,入境,0,0,0,0
2024-09-27,启德邮轮码头,出境,0,0,0,0
2024-09-27,港澳客轮码头,入境,5689,774,2299,8762
2024-09-27,港澳客轮码头,出境,6884,1016,2421,10321
2024-09-28,机场,入境,27764,9390,14535,51689
2024-09-28,机场,出境,35467,18977,16180,70624
2024-09-28,高铁西九龙,入境,14418,18974,1844,35236
2024-09-28,高铁西九龙,出境,26444,13649,1008,41101
2024-09-28,罗湖,入境,78175,13048,812,92035
2024-09-28,罗湖,出境,109898,15501,711,126110
2024-09-28,落马洲支线,入境,64339,18407,567,83313
2024-09-28,落马洲支线,出境,93930,17285,366,111581
2024-09-28,香园围,入境,31837,8039,261,40137
2024-09-28,香园围,出境,42443,5719,194,48356
2024-09-28,港珠澳大桥,入境,22590,5056,5860,33506
2024-09-28,港珠澳大桥,出境,43612,6398,4410,54420
2024-09-28,落马洲,入境,16650,5285,873,22808
2024-09-28,落马洲,出境,17554,3816,226,21596
2024-09-28,文锦渡,入境,1470,985,35,2490
2024-09-28,文锦渡,出境,2154,650,7,2811
2024-09-28,沙头角,入境,0,0,0,0
2024-09-28,沙头角,出境,0,0,0,0
2024-09-28,深圳湾,入境,36942,18473,2227,57642
2024-09-28,深圳湾,出境,54433,12612,786,67831
2024-09-28,中国客运码头,入境,346,489,69,904
2024-09-28,中国客运码头,出境,979,376,30,1385
2024-09-28,港口管制,入境,0,0,62,62
2024-09-28,港口管制,出境,0,0,30,30
2024-09-28,启德邮轮码头,入境,615,2095,609,3319
2024-09-28,启德邮轮码头,出境,293,3126,85,3504
2024-09-28,港澳客轮码头,入境,5771,836,2686,9293
2024-09-28,港澳客轮码头,出境,8887,831,2881,12599
2024-09-29,机场,入境,33753,8340,10761,52854
2024-09-29,机场,出境,23518,18059,21104,62681
2024-09-29,高铁西九龙,入境,25036,15378,1536,41950
2024-09-29,高铁西九龙,出境,14304,10582,847,25733
2024-09-29,罗湖,入境,109259,11227,781,121267
2024-09-29,罗湖,出境,79336,11127,580,91043
2024-09-29,落马洲支线,入境,88509,13376,481,102366
2024-09-29,落马洲支线,出境,67051,10983,284,78318
2024-09-29,香园围,入境,44976,4872,176,50024
2024-09-29,香园围,出境,36557,3222,200,39979
2024-09-29,港珠澳大桥,入境,45179,4731,4961,54871
2024-09-29,港珠澳大桥,出境,27515,5564,4729,37808
2024-09-29,落马洲,入境,25670,4852,765,31287
2024-09-29,落马洲,出境,13250,2380,216,15846
2024-09-29,文锦渡,入境,1860,439,18,2317
2024-09-29,文锦渡,出境,1153,348,11,1512
2024-09-29,沙头角,入境,0,0,0,0
2024-09-29,沙头角,出境,0,0,0,0
2024-09-29,深圳湾,入境,62070,13869,1868,77807
2024-09-29,深圳湾,出境,38960,8031,591,47582
2024-09-29,中国客运码头,入境,913,416,50,1379
2024-09-29,中国客运码头,出境,496,372,20,888
2024-09-29,港口管制,入境,0,0,13,13
2024-09-29,港口管制,出境,0,1,37,38
2024-09-29,启德邮轮码头,入境,0,0,0,0
2024-09-29,启德邮轮码头,出境,0,0,0,0
2024-09-29,港澳客轮码头,入境,9426,983,2084,12493
2024-09-29,港澳客轮码头,出境,6637,1076,2687,10400
2024-09-30,机场,入境,33208,11626,10106,54940
2024-09-30,机场,出境,17708,26969,15301,59978
2024-09-30,高铁西九龙,入境,17202,26777,1660,45639
2024-09-30,高铁西九龙,出境,13455,11553,835,25843
2024-09-30,罗湖,入境,71845,16327,809,88981
2024-09-30,罗湖,出境,78689,13170,577,92436
2024-09-30,落马洲支线,入境,56948,18069,514,75531
2024-09-30,落马洲支线,出境,62342,12026,306,74674
2024-09-30,香园围,入境,28260,5665,241,34166
2024-09-30,香园围,出境,30182,3159,160,33501
2024-09-30,港珠澳大桥,入境,24969,6615,3734,35318
2024-09-30,港珠澳大桥,出境,24142,6225,3102,33469
2024-09-30,落马洲,入境,13853,8460,774,23087
2024-09-30,落马洲,出境,11950,2701,225,14876
2024-09-30,文锦渡,入境,2122,559,29,2710
2024-09-30,文锦渡,出境,2401,379,14,2794
2024-09-30,沙头角,入境,0,0,0,0
2024-09-30,沙头角,出境,0,0,0,0
2024-09-30,深圳湾,入境,33647,20193,1651,55491
2024-09-30,深圳湾,出境,29460,8138,592,38190
2024-09-30,中国客运码头,入境,724,663,48,1435
2024-09-30,中国客运码头,出境,614,472,30,1116
2024-09-30,港口管制,入境,0,2,34,36
2024-09-30,港口管制,出境,0,0,24,24
2024-09-30,启德邮轮码头,入境,0,0,0,0
2024-09-30,启德邮轮码头,出境,0,0,0,0
2024-09-30,港澳客轮码头,入境,6823,1484,2231,10538
2024-09-30,港澳客轮码头,出境,5903,1488,2332,9723
2024-10-01,机场,入境,40774,12140,10480,63394
2024-10-01,机场,出境,17694,31850,11989,61533
2024-10-01,高铁西九龙,入境,21069,48766,1261,71096
2024-10-01,高铁西九龙,出境,8991,17617,580,27188
2024-10-01,罗湖,入境,75389,38133,753,114275
2024-10-01,罗湖,出境,52097,38454,481,91032
2024-10-01,落马洲支线,入境,57987,46442,574,105003
2024-10-01,落马洲支线,出境,41770,21688,260,63718
2024-10-01,香园围,入境,26627,13365,192,40184
2024-10-01,香园围,出境,21017,4896,164,26077
2024-10-01,港珠澳大桥,入境,35151,11107,5437,51695
2024-10-01,港珠澳大桥,出境,22274,9999,4890,37163
2024-10-01,落马洲,入境,17639,12500,668,30807
2024-10-01,落马洲,出境,9527,4730,178,14435
2024-10-01,文锦渡,入境,1522,1255,27,2804
2024-10-01,文锦渡,出境,1085,438,5,1528
2024-10-01,沙头角,入境,0,0,0,0
2024-10-01,沙头角,出境,0,0,0,0
2024-10-01,深圳湾,入境,36991,33569,1469,72029
2024-10-01,深圳湾,出境,21974,11874,468,34316
2024-10-01,中国客运码头,入境,1168,2073,64,3305
2024-10-01,中国客运码头,出境,389,577,14,980
2024-10-01,港口管制,入境,36,0,32,68
2024-10-01,港口管制,出境,1,0,47,48
2024-10-01,启德邮轮码头,入境,0,0,0,0
2024-10-01,启德邮轮码头,出境,0,0,0,0
2024-10-01,港澳客轮码头,入境,6664,2294,1971,10929
2024-10-01,港澳客轮码头,出境,3488,2013,2067,7568
2024-10-02,机场,入境,28539,12995,12369,53903
2024-10-02,机场,出境,16324,22973,10782,50079
2024-10-02,高铁西九龙,入境,12951,41986,1164,56101
2024-10-02,高铁西九龙,出境,8447,25561,721,34729
2024-10-02,罗湖,入境,57575,36965,784,95324
2024-10-02,罗湖,出境,51251,45177,808,97236
2024-10-02,落马洲支线,入境,45397,46193,463,92053
2024-10-02,落马洲支线,出境,41387,37771,437,79595
2024-10-02,香园围,入境,20126,17388,270,37784
2024-10-02,香园围,出境,20557,10207,122,30886
2024-10-02,港珠澳大桥,入境,19500,12747,4416,36663
2024-10-02,港珠澳大桥,出境,17574,17565,4935,40074
2024-10-02,落马洲,入境,10240,9646,364,20250
2024-10-02,落马洲,出境,7675,7709,232,15616
2024-10-02,文锦渡,入境,2059,1361,19,3439
2024-10-02,文锦渡,出境,1954,753,11,2718
2024-10-02,沙头角,入境,0,0,0,0
2024-10-02,沙头角,出境,0,0,0,0
2024-10-02,深圳湾,入境,24553,31412,971,56936
2024-10-02,深圳湾,出境,20728,22044,614,43386
2024-10-02,中国客运码头,入境,602,1600,77,2279
2024-10-02,中国客运码头,出境,405,1448,47,1900
2024-10-02,港口管制,入境,0,0,52,52
2024-10-02,港口管制,出境,0,0,35,35
2024-10-02,启德邮轮码头,入境,293,3123,60,3476
2024-10-02,启德邮轮码头,出境,204,3231,85,3520
2024-10-02,港澳客轮码头,入境,3631,2666,2207,8504
2024-10-02,港澳客轮码头,出境,3273,3820,2554,9647
2024-10-03,机场,入境,19070,13309,15633,48012
2024-10-03,机场,出境,20389,16970,10887,48246
2024-10-03,高铁西九龙,入境,10313,39135,1049,50497
2024-10-03,高铁西九龙,出境,9997,28926,937,39860
2024-10-03,罗湖,入境,55320,34179,743,90242
2024-10-03,罗湖,出境,55962,45591,795,102348
2024-10-03,落马洲支线,入境,43709,42800,494,87003
2024-10-03,落马洲支线,出境,45620,39263,546,85429
2024-10-03,香园围,入境,22078,13604,109,35791
2024-10-03,香园围,出境,22928,7862,88,30878
2024-10-03,港珠澳大桥,入境,18436,13469,3053,34958
2024-10-03,港珠澳大桥,出境,19631,21941,2828,44400
2024-10-03,落马洲,入境,8954,6904,275,16133
2024-10-03,落马洲,出境,8137,7339,344,15820
2024-10-03,文锦渡,入境,2055,1224,12,3291
2024-10-03,文锦渡,出境,2049,710,9,2768
2024-10-03,沙头角,入境,0,0,0,0
2024-10-03,沙头角,出境,0,0,0,0
2024-10-03,深圳湾,入境,23236,26483,787,50506
2024-10-03,深圳湾,出境,23532,24799,1070,49401
2024-10-03,中国客运码头,入境,496,1830,112,2438
2024-10-03,中国客运码头,出境,567,1548,46,2161
2024-10-03,港口管制,入境,0,1,19,20
2024-10-03,港口管制,出境,0,0,15,15
2024-10-03,启德邮轮码头,入境,0,0,0,0
2024-10-03,启德邮轮码头,出境,0,0,0,0
2024-10-03,港澳客轮码头,入境,3400,3458,2080,8938
2024-10-03,港澳客轮码头,出境,3551,5279,2715,11545
2024-10-04,机场,入境,21908,18679,16381,56968
2024-10-04,机场,出境,30041,12616,11400,54057
2024-10-04,高铁西九龙,入境,9673,36736,1004,47413
2024-10-04,高铁西九龙,出境,15498,29722,1024,46244
2024-10-04,罗湖,入境,58297,31153,744,90194
2024-10-04,罗湖,出境,72074,45080,923,118077
2024-10-04,落马洲支线,入境,45449,37862,467,83778
2024-10-04,落马洲支线,出境,59747,38642,586,98975
2024-10-04,香园围,入境,24040,9929,136,34105
2024-10-04,香园围,出境,27673,7208,135,35016
2024-10-04,港珠澳大桥,入境,19323,13744,3375,36442
2024-10-04,港珠澳大桥,出境,27959,22577,3007,53543
2024-10-04,落马洲,入境,9497,5296,195,14988
2024-10-04,落马洲,出境,10633,9900,479,21012
2024-10-04,文锦渡,入境,1999,1093,13,3105
2024-10-04,文锦渡,出境,2320,703,8,3031
2024-10-04,沙头角,入境,0,0,0,0
2024-10-04,沙头角,出境,0,0,0,0
2024-10-04,深圳湾,入境,23751,24538,729,49018
2024-10-04,深圳湾,出境,33273,29389,1522,64184
2024-10-04,中国客运码头,入境,481,1672,89,2242
2024-10-04,中国客运码头,出境,813,1253,74,2140
2024-10-04,港口管制,入境,0,0,19,19
2024-10-04,港口管制,出境,5,0,26,31
2024-10-04,启德邮轮码头,入境,0,0,0,0
2024-10-04,启德邮轮码头,出境,0,0,0,0
2024-10-04,港澳客轮码头,入境,3799,3491,2630,9920
2024-10-04,港澳客轮码头,出境,4734,5348,3346,13428
2024-10-05,机场,入境,22485,24271,15485,62241
2024-10-05,机场,出境,32009,11986,12521,56516
2024-10-05,高铁西九龙,入境,11106,32880,841,44827
2024-10-05,高铁西九龙,出境,17910,36934,1207,56051
2024-10-05,罗湖,入境,72492,25218,596,98306
2024-10-05,罗湖,出境,94910,38542,933,134385
2024-10-05,落马洲支线,入境,57311,30600,415,88326
2024-10-05,落马洲支线,出境,82790,35834,617,119241
2024-10-05,香园围,入境,31025,8226,102,39353
2024-10-05,香园围,出境,37927,6893,179,44999
2024-10-05,港珠澳大桥,入境,25603,11124,5219,41946
2024-10-05,港珠澳大桥,出境,38751,16996,4696,60443
2024-10-05,落马洲,入境,14543,3658,197,18398
2024-10-05,落马洲,出境,16637,12005,684,29326
2024-10-05,文锦渡,入境,1499,886,11,2396
2024-10-05,文锦渡,出境,2032,712,15,2759
2024-10-05,沙头角,入境,0,0,0,0
2024-10-05,沙头角,出境,0,0,0,0
2024-10-05,深圳湾,入境,31638,19384,687,51709
2024-10-05,深圳湾,出境,44837,30811,1714,77362
2024-10-05,中国客运码头,入境,492,1402,78,1972
2024-10-05,中国客运码头,出境,767,1166,76,2009
2024-10-05,港口管制,入境,2,1,26,29
2024-10-05,港口管制,出境,0,0,10,10
2024-10-05,启德邮轮码头,入境,0,0,0,0
2024-10-05,启德邮轮码头,出境,0,0,0,0
2024-10-05,港澳客轮码头,入境,4592,2734,2584,9910
2024-10-05,港澳客轮码头,出境,6174,4102,3134,13410
2024-10-06,机场,入境,27725,30451,13624,71800
2024-10-06,机场,出境,26258,12398,16954,55610
2024-10-06,高铁西九龙,入境,20338,23466,738,44542
2024-10-06,高铁西九龙,出境,12359,38129,1489,51977
2024-10-06,罗湖,入境,99094,17691,661,117446
2024-10-06,罗湖,出境,68979,30684,928,100591
2024-10-06,落马洲支线,入境,75442,22072,393,97907
2024-10-06,落马洲支线,出境,57465,28876,655,86996
2024-10-06,香园围,入境,38408,7690,99,46197
2024-10-06,香园围,出境,30594,6450,180,37224
2024-10-06,港珠澳大桥,入境,44065,7875,4493,56433
2024-10-06,港珠澳大桥,出境,26997,11433,4677,43107
2024-10-06,落马洲,入境,22715,2516,200,25431
2024-10-06,落马洲,出境,12197,12254,826,25277
2024-10-06,文锦渡,入境,1846,740,7,2593
2024-10-06,文锦渡,出境,1209,726,4,1939
2024-10-06,沙头角,入境,0,0,0,0
2024-10-06,沙头角,出境,0,0,0,0
2024-10-06,深圳湾,入境,49674,14730,629,65033
2024-10-06,深圳湾,出境,34491,30354,2396,67241
2024-10-06,中国客运码头,入境,1125,752,38,1915
2024-10-06,中国客运码头,出境,418,974,65,1457
2024-10-06,港口管制,入境,0,0,54,54
2024-10-06,港口管制,出境,0,0,58,58
2024-10-06,启德邮轮码头,入境,0,0,0,0
2024-10-06,启德邮轮码头,出境,0,0,0,0
2024-10-06,港澳客轮码头,入境,5866,1562,2053,9481
2024-10-06,港澳客轮码头,出境,4473,2346,2760,9579
2024-10-07,机场,入境,20786,40031,12360,73177
2024-10-07,机场,出境,24867,10298,11729,46894
2024-10-07,高铁西九龙,入境,12698,11777,653,25128
2024-10-07,高铁西九龙,出境,13476,30693,1668,45837
2024-10-07,罗湖,入境,66073,11772,563,78408
2024-10-07,罗湖,出境,63120,19874,840,83834
2024-10-07,落马洲支线,入境,50476,14613,320,65409
2024-10-07,落马洲支线,出境,50834,20465,542,71841
2024-10-07,香园围,入境,25776,5865,120,31761
2024-10-07,香园围,出境,26291,7095,205,33591
2024-10-07,港珠澳大桥,入境,24179,4648,3329,32156
2024-10-07,港珠澳大桥,出境,22319,7194,2807,32320
2024-10-07,落马洲,入境,11597,2446,184,14227
2024-10-07,落马洲,出境,8952,12183,968,22103
2024-10-07,文锦渡,入境,2145,532,6,2683
2024-10-07,文锦渡,出境,2084,532,21,2637
2024-10-07,沙头角,入境,0,0,0,0
2024-10-07,沙头角,出境,0,0,0,0
2024-10-07,深圳湾,入境,26124,9663,561,36348
2024-10-07,深圳湾,出境,28492,28768,2239,59499
2024-10-07,中国客运码头,入境,628,784,56,1468
2024-10-07,中国客运码头,出境,625,761,67,1453
2024-10-07,港口管制,入境,0,0,66,66
2024-10-07,港口管制,出境,1,2,25,28
2024-10-07,启德邮轮码头,入境,213,3213,72,3498
2024-10-07,启德邮轮码头,出境,445,2281,111,2837
2024-10-07,港澳客轮码头,入境,4829,980,1766,7575
2024-10-07,港澳客轮码头,出境,5450,1278,2606,9334
2024-10-08,机场,入境,20974,27982,14563,63519
2024-10-08,机场,出境,27720,7380,10751,45851
2024-10-08,高铁西九龙,入境,12252,9333,859,22444
2024-10-08,高铁西九龙,出境,14107,11469,1480,27056
2024-10-08,罗湖,入境,66272,9649,549,76470
2024-10-08,罗湖,出境,67479,11483,783,79745
2024-10-08,落马洲支线,入境,51154,11301,299,62754
2024-10-08,落马洲支线,出境,55269,12132,453,67854
2024-10-08,香园围,入境,28011,3255,104,31370
2024-10-08,香园围,出境,28622,3352,259,32233
2024-10-08,港珠澳大桥,入境,18923,3132,2885,24940
2024-10-08,港珠澳大桥,出境,19901,4620,2872,27393
2024-10-08,落马洲,入境,9835,1670,174,11679
2024-10-08,落马洲,出境,9657,9626,777,20060
2024-10-08,文锦渡,入境,2056,343,9,2408
2024-10-08,文锦渡,出境,2079,334,12,2425
2024-10-08,沙头角,入境,0,0,0,0
2024-10-08,沙头角,出境,0,0,0,0
2024-10-08,深圳湾,入境,27470,7539,562,35571
2024-10-08,深圳湾,出境,29846,15056,1636,46538
2024-10-08,中国客运码头,入境,317,318,42,677
2024-10-08,中国客运码头,出境,531,249,70,850
2024-10-08,港口管制,入境,2,0,73,75
2024-10-08,港口管制,出境,2,0,38,40
2024-10-08,启德邮轮码头,入境,0,0,0,0
2024-10-08,启德邮轮码头,出境,0,0,0,0
2024-10-08,港澳客轮码头,入境,4764,550,1623,6937
2024-10-08,港澳客轮码头,出境,4924,737,2072,7733
2024-10-09,机场,入境,21995,17562,21356,60913
2024-10-09,机场,出境,37560,5367,11078,54005
2024-10-09,高铁西九龙,入境,11799,9759,784,22342
2024-10-09,高铁西九龙,出境,15746,10064,1365,27175
2024-10-09,罗湖,入境,65185,9984,555,75724
